,time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,dl_prb,ul_prb,series_mean_dl_prb,series_mean_ul_prb,series_id
75,7.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 66%, 13%,0.39390223463687124,0.17094972067039094,0.0
76,7.699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 49%, 7.8%,0.39390223463687124,0.17094972067039094,0.0
77,7.799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 72%, 24%,0.39390223463687124,0.17094972067039094,0.0
78,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 32%, 13%,0.39390223463687124,0.17094972067039094,0.0
79,7.999999999999997,12.514285714285714,229.4,193.0,2481.0,438.0,8029.0,6.0,27.0, 33%, 14%,0.39390223463687124,0.17094972067039094,0.0
80,8.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 26%, 19%,0.39390223463687124,0.17094972067039094,0.0
81,8.199999999999998,22.17391304347826,212.2173913043478,217.0,1692.0,510.0,4881.0,5.0,18.0, 59%, 20%,0.39390223463687124,0.17094972067039094,0.0
82,8.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 26%, 20%,0.39390223463687124,0.17094972067039094,0.0
83,8.399999999999997,107.75,179.91666666666666,1836.0,1692.0,3879.0,6477.0,13.0,20.0, 16%, 11%,0.39390223463687124,0.17094972067039094,0.0
84,8.499999999999996,15.761904761904765,232.95238095238096,153.0,1191.0,331.0,4892.0,5.0,16.0, 15%, 8.4%,0.39390223463687124,0.17094972067039094,0.0
85,8.599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 15%, 25%,0.39390223463687124,0.17094972067039094,0.0
86,8.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 39%, 11%,0.39390223463687124,0.17094972067039094,0.0
87,8.799999999999997,45.07142857142857,121.71428571428572,217.0,317.0,631.0,1704.0,5.0,8.0, 35%, 8.7%,0.39390223463687124,0.17094972067039094,0.0
88,8.899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 28%, 22%,0.39390223463687124,0.17094972067039094,0.0
89,8.999999999999996,176.3235294117647,198.7941176470588,4587.0,1572.0,5995.0,6759.0,11.0,22.0, 26%, 24%,0.39390223463687124,0.17094972067039094,0.0
90,9.099999999999996,80.86111111111111,116.25,2124.0,573.0,2911.0,4185.0,6.0,25.0, 31%, 22%,0.39390223463687124,0.17094972067039094,0.0
91,9.199999999999996,1.76,113.24,22.0,285.0,44.0,2831.0,2.0,19.0, 99%, 11%,0.39390223463687124,0.17094972067039094,0.0
92,9.299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 86%, 12%,0.39390223463687124,0.17094972067039094,0.0
93,9.399999999999997,7.8,115.1,97.0,317.0,156.0,2302.0,4.0,14.0, 41%, 20%,0.39390223463687124,0.17094972067039094,0.0
94,9.499999999999996,136.78947368421052,209.8421052631579,2577.0,1287.0,2599.0,3987.0,2.0,17.0, 15%, 11%,0.39390223463687124,0.17094972067039094,0.0
95,9.599999999999994,1180.031746031746,120.76190476190476,7167.0,1063.0,74342.0,7608.0,18.0,38.0, 55%, 18%,0.39390223463687124,0.17094972067039094,0.0
96,9.699999999999994,618.08,100.52,7972.0,225.0,15452.0,2513.0,5.0,17.0, 29%, 11%,0.39390223463687124,0.17094972067039094,0.0
97,9.799999999999994,26.9,168.5,269.0,317.0,269.0,1685.0,1.0,9.0, 17%, 10%,0.39390223463687124,0.17094972067039094,0.0
98,9.899999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 19%, 7.7%,0.39390223463687124,0.17094972067039094,0.0
99,9.999999999999991,11.25,148.4375,193.0,469.0,360.0,4750.0,5.0,26.0, 15%, 16%,0.39390223463687124,0.17094972067039094,0.0
100,10.099999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 20%, 28%,0.39390223463687124,0.17094972067039094,0.0
101,10.199999999999992,18.545454545454547,331.27272727272725,193.0,2124.0,204.0,3644.0,2.0,9.0, 15%, 20%,0.39390223463687124,0.17094972067039094,0.0
102,10.299999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.9%, 18%,0.39390223463687124,0.17094972067039094,0.0
103,10.399999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 29%, 13%,0.39390223463687124,0.17094972067039094,0.0
104,10.499999999999991,7.416666666666667,424.25,67.0,2124.0,89.0,5091.0,2.0,10.0, 19%, 18%,0.39390223463687124,0.17094972067039094,0.0
105,10.599999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 23%, 26%,0.39390223463687124,0.17094972067039094,0.0
106,10.699999999999992,31.818181818181817,99.8181818181818,249.0,317.0,700.0,2196.0,9.0,12.0, 58%, 19%,0.39390223463687124,0.17094972067039094,0.0
107,10.799999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 23%, 18%,0.39390223463687124,0.17094972067039094,0.0
108,10.899999999999991,45.16666666666666,126.0,249.0,317.0,271.0,756.0,3.0,4.0, 55%, 7.8%,0.39390223463687124,0.17094972067039094,0.0
109,10.999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 50%, 22%,0.39390223463687124,0.17094972067039094,0.0
110,11.09999999999999,3.6666666666666665,101.33333333333331,11.0,141.0,11.0,304.0,1.0,3.0, 39%, 14%,0.39390223463687124,0.17094972067039094,0.0
111,11.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 18%, 17%,0.39390223463687124,0.17094972067039094,0.0
112,11.29999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 87%, 24%,0.39390223463687124,0.17094972067039094,0.0
113,11.399999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 40%, 34%,0.39390223463687124,0.17094972067039094,0.0
114,11.499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 96%, 40%,0.39390223463687124,0.17094972067039094,0.0
115,11.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 98%, 20%,0.39390223463687124,0.17094972067039094,0.0
116,11.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 56%, 16%,0.39390223463687124,0.17094972067039094,0.0
117,11.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 22%, 16%,0.39390223463687124,0.17094972067039094,0.0
118,11.899999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 74%, 22%,0.39390223463687124,0.17094972067039094,0.0
