time,rnti,link,tbs_ul
16:18:32.667309,"0x2080,",[UL],317
16:18:32.674311,"0x2080,",[UL],157
16:18:32.676300,"0x2080,",[UL],185
16:18:32.678237,"0x2080,",[UL],157
16:18:32.679232,"0x2080,",[UL],149
16:18:32.680205,"0x2080,",[UL],157
16:18:32.681244,"0x2080,",[UL],125
16:18:32.682260,"0x2080,",[UL],0
16:18:32.684225,"0x2080,",[UL],0
16:18:32.686395,"0x2080,",[UL],0
16:18:32.737199,"0x2080,",[UL],249
16:18:32.744170,"0x2080,",[UL],125
16:18:32.745308,"0x2080,",[UL],125
16:18:32.746204,"0x2080,",[UL],125
16:18:32.747243,"0x2080,",[UL],125
16:18:32.748343,"0x2080,",[UL],125
16:18:32.749263,"0x2080,",[UL],125
16:18:32.750176,"0x2080,",[UL],125
16:18:32.751151,"0x2080,",[UL],125
16:18:32.752282,"0x2080,",[UL],125
16:18:32.753244,"0x2080,",[UL],125
16:18:32.754254,"0x2080,",[UL],125
16:18:32.755150,"0x2080,",[UL],157
16:18:33.747286,"0x2080,",[UL],317
16:18:33.754318,"0x2080,",[UL],157
16:18:33.755211,"0x2080,",[UL],157
16:18:33.756241,"0x2080,",[UL],157
16:18:33.757373,"0x2080,",[UL],157
16:18:33.758316,"0x2080,",[UL],157
16:18:33.759223,"0x2080,",[UL],157
16:18:33.760204,"0x2080,",[UL],157
16:18:33.763753,"0x2080,",[UL],149
16:18:33.764273,"0x2080,",[UL],157
16:18:34.000000,"0x2080,",[UL],157
16:18:35.000000,"0x2080,",[UL],157
16:18:36.000000,"0x2080,",[UL],157
16:18:37.000000,"0x2080,",[UL],157
16:18:38.000000,"0x2080,",[UL],157
16:18:39.000000,"0x2080,",[UL],157
16:18:40.000000,"0x2080,",[UL],157
16:18:41.000000,"0x2080,",[UL],157
16:18:42.000000,"0x2080,",[UL],157
16:18:43.000000,"0x2080,",[UL],157
16:18:43.834320,"0x2080,",[UL],9
16:18:43.835190,"0x2080,",[UL],9
16:18:43.837236,"0x2080,",[UL],9
16:18:43.839279,"0x2080,",[UL],9
16:18:43.841251,"0x2080,",[UL],149
16:18:44.000000,"0x2080,",[UL],149
16:18:45.000000,"0x2080,",[UL],149
16:18:46.000000,"0x2080,",[UL],149
16:18:47.000000,"0x2080,",[UL],149
16:18:48.000000,"0x2080,",[UL],149
16:18:49.000000,"0x2080,",[UL],149
16:18:50.000000,"0x2080,",[UL],149
16:18:51.000000,"0x2080,",[UL],149
16:18:52.000000,"0x2080,",[UL],149
16:18:53.000000,"0x2080,",[UL],149
16:18:54.000000,"0x2080,",[UL],149
16:18:55.000000,"0x2080,",[UL],149
16:18:56.000000,"0x2080,",[UL],149
16:18:57.000000,"0x2080,",[UL],149
16:18:57.267358,"0xcb83,",[UL],22
16:18:57.270365,"0xcb83,",[UL],22
16:18:57.270794,"0xcb83,",[UL],22
16:18:57.271781,"0xcb83,",[UL],22
16:18:57.272298,"0xcb83,",[UL],22
16:18:57.274479,"0xcb83,",[UL],217
16:18:57.278725,"0xcb83,",[UL],217
16:18:57.279789,"0xcb83,",[UL],217
16:18:57.280261,"0xcb83,",[UL],217
16:18:57.281325,"0xcb83,",[UL],317
16:18:57.282443,"0xcb83,",[UL],317
16:18:57.284243,"0xcb83,",[UL],317
16:18:57.285283,"0xcb83,",[UL],317
16:18:57.290311,"0xcb83,",[UL],317
16:18:57.291244,"0xcb83,",[UL],285
16:18:57.292278,"0xcb83,",[UL],285
16:18:57.293377,"0xcb83,",[UL],285
16:18:57.295229,"0xcb83,",[UL],285
16:18:57.296364,"0xcb83,",[UL],301
16:18:57.298429,"0xcb83,",[UL],149
16:18:57.299359,"0xcb83,",[UL],141
16:18:57.301307,"0xcb83,",[UL],133
16:18:57.302247,"0xcb83,",[UL],185
16:18:57.304247,"0xcb83,",[UL],157
16:18:57.305285,"0xcb83,",[UL],157
16:18:57.306257,"0xcb83,",[UL],125
16:18:57.307279,"0xcb83,",[UL],125
16:18:57.308290,"0xcb83,",[UL],157
16:18:57.309264,"0xcb83,",[UL],157
16:18:57.311287,"0xcb83,",[UL],113
16:18:57.312317,"0xcb83,",[UL],185
16:18:57.314288,"0xcb83,",[UL],113
16:18:57.326394,"0xcb83,",[UL],249
16:18:57.328299,"0xcb83,",[UL],157
16:18:57.330254,"0xcb83,",[UL],141
16:18:57.332242,"0xcb83,",[UL],157
16:18:58.000000,"0xcb83,",[UL],157
16:18:59.000000,"0xcb83,",[UL],157
16:19:00.000000,"0xcb83,",[UL],157
16:19:01.000000,"0xcb83,",[UL],157
16:19:02.000000,"0xcb83,",[UL],157
16:19:03.000000,"0xcb83,",[UL],157
16:19:04.000000,"0xcb83,",[UL],157
16:19:05.000000,"0xcb83,",[UL],157
16:19:06.000000,"0xcb83,",[UL],157
16:19:07.000000,"0xcb83,",[UL],157
16:19:08.000000,"0xcb83,",[UL],157
16:19:09.000000,"0xcb83,",[UL],157
16:19:10.000000,"0xcb83,",[UL],157
16:19:11.000000,"0xcb83,",[UL],157
16:19:11.692188,"0xae3a,",[UL],22
16:19:11.722212,"0xae3a,",[UL],373
16:19:11.762232,"0xae3a,",[UL],373
16:19:11.783460,"0xae3a,",[UL],373
16:19:12.702322,"0xae3a,",[UL],317
16:19:12.720228,"0xae3a,",[UL],157
16:19:13.000000,"0xae3a,",[UL],157
16:19:14.000000,"0xae3a,",[UL],157
16:19:15.000000,"0xae3a,",[UL],157
16:19:16.000000,"0xae3a,",[UL],157
16:19:17.000000,"0xae3a,",[UL],157
16:19:18.000000,"0xae3a,",[UL],157
16:19:19.000000,"0xae3a,",[UL],157
16:19:20.000000,"0xae3a,",[UL],157
16:19:20.152539,"0xae3a,",[UL],22
16:19:20.159395,"0xae3a,",[UL],157
16:19:20.161218,"0xae3a,",[UL],185
16:19:20.167333,"0xae3a,",[UL],157
16:19:20.171277,"0xae3a,",[UL],157
16:19:20.174382,"0xae3a,",[UL],157
16:19:20.179384,"0xae3a,",[UL],157
16:19:20.183351,"0xae3a,",[UL],157
16:19:20.302333,"0xae3a,",[UL],317
16:19:20.310284,"0xae3a,",[UL],157
16:19:20.313335,"0xae3a,",[UL],157
16:19:20.316487,"0xae3a,",[UL],157
16:19:20.318469,"0xae3a,",[UL],157
16:19:20.320336,"0xae3a,",[UL],157
16:19:20.322316,"0xae3a,",[UL],157
16:19:20.324483,"0xae3a,",[UL],157
16:19:20.362377,"0xae3a,",[UL],317
16:19:20.369242,"0xae3a,",[UL],469
16:19:20.552291,"0xae3a,",[UL],317
16:19:20.563416,"0xae3a,",[UL],185
16:19:20.567642,"0xae3a,",[UL],185
16:19:20.569473,"0xae3a,",[UL],185
16:19:20.572305,"0xae3a,",[UL],157
16:19:20.576299,"0xae3a,",[UL],233
16:19:20.585269,"0xae3a,",[UL],185
16:19:20.589279,"0xae3a,",[UL],185
16:19:20.592343,"0xae3a,",[UL],185
16:19:20.594329,"0xae3a,",[UL],185
16:19:20.612259,"0xae3a,",[UL],317
16:19:20.621261,"0xae3a,",[UL],157
16:19:20.623410,"0xae3a,",[UL],185
16:19:20.625358,"0xae3a,",[UL],157
16:19:20.627386,"0xae3a,",[UL],185
16:19:20.630544,"0xae3a,",[UL],185
16:19:20.632434,"0xae3a,",[UL],157
16:19:20.639288,"0xae3a,",[UL],157
16:19:20.642373,"0xae3a,",[UL],157
16:19:20.645309,"0xae3a,",[UL],157
16:19:20.647234,"0xae3a,",[UL],185
16:19:20.650279,"0xae3a,",[UL],157
16:19:20.652317,"0xae3a,",[UL],185
16:19:20.822339,"0xae3a,",[UL],317
16:19:20.831319,"0xae3a,",[UL],185
16:19:20.834331,"0xae3a,",[UL],185
16:19:20.837322,"0xae3a,",[UL],185
16:19:20.839650,"0xae3a,",[UL],0
16:19:20.843427,"0xae3a,",[UL],157
16:19:20.852823,"0xae3a,",[UL],317
16:19:20.864448,"0xae3a,",[UL],157
16:19:20.870348,"0xae3a,",[UL],157
16:19:20.892265,"0xae3a,",[UL],317
16:19:21.102306,"0xae3a,",[UL],317
16:19:21.122176,"0xae3a,",[UL],269
16:19:21.202327,"0xae3a,",[UL],317
16:19:21.362290,"0xae3a,",[UL],317
16:19:21.382391,"0xae3a,",[UL],317
16:19:21.452355,"0xae3a,",[UL],317
16:19:21.602266,"0xae3a,",[UL],317
16:19:21.752299,"0xae3a,",[UL],301
16:19:21.772273,"0xae3a,",[UL],317
16:19:21.782368,"0xae3a,",[UL],317
16:19:21.812316,"0xae3a,",[UL],317
16:19:21.824313,"0xae3a,",[UL],157
16:19:21.834998,"0xae3a,",[UL],157
16:19:21.842307,"0xae3a,",[UL],317
16:19:21.854333,"0xae3a,",[UL],157
16:19:21.862266,"0xae3a,",[UL],317
16:19:21.870352,"0xae3a,",[UL],0
16:19:21.877310,"0xae3a,",[UL],157
16:19:21.883447,"0xae3a,",[UL],157
16:19:21.890322,"0xae3a,",[UL],133
