time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,series_id
6.4999999999999964,48.470588235294116,561.4705882352941,485.0,3302.0,824.0,9545.0,5.0,11.0,0.0
6.599999999999996,40.23076923076923,540.0384615384615,249.0,2865.0,1046.0,14041.0,10.0,16.0,0.0
6.699999999999996,157.52,379.36,1980.0,3422.0,3938.0,9484.0,15.0,10.0,0.0
6.799999999999995,83.23333333333333,349.43333333333334,717.0,2292.0,2497.0,10483.0,15.0,15.0,0.0
6.899999999999995,146.14814814814815,176.33333333333334,645.0,1143.0,3946.0,4761.0,18.0,9.0,0.0
6.999999999999995,168.16,131.28,871.0,749.0,4204.0,3282.0,13.0,10.0,0.0
7.099999999999994,629.4137931034483,174.9655172413793,5477.0,1836.0,18253.0,5074.0,17.0,9.0,0.0
7.199999999999994,720.0666666666667,129.46666666666667,3542.0,373.0,10801.0,1942.0,9.0,6.0,0.0
7.299999999999994,516.8,118.65,2865.0,317.0,10336.0,2373.0,11.0,9.0,0.0
7.399999999999993,123.78947368421052,485.7368421052632,2292.0,3422.0,4704.0,18458.0,19.0,18.0,0.0
7.499999999999993,154.32258064516128,268.7741935483871,1143.0,1980.0,4784.0,8332.0,14.0,15.0,0.0
7.5999999999999925,1333.1346153846155,134.0,4904.0,1692.0,69323.0,6968.0,41.0,9.0,0.0
7.699999999999992,2679.6451612903224,79.13978494623656,9214.0,1335.0,249207.0,7360.0,77.0,16.0,0.0
7.799999999999992,27.72222222222222,239.16666666666666,153.0,1836.0,499.0,4305.0,8.0,10.0,0.0
7.8999999999999915,162.1764705882353,225.58823529411765,1095.0,1335.0,2757.0,3835.0,8.0,9.0,0.0
7.999999999999991,116.0952380952381,187.85714285714286,903.0,1572.0,2438.0,3945.0,11.0,10.0,0.0
8.09999999999999,232.875,203.125,1335.0,1692.0,5589.0,4875.0,14.0,10.0,0.0
8.19999999999999,180.25,187.5,1383.0,1980.0,4326.0,4500.0,15.0,9.0,0.0
8.29999999999999,139.57142857142858,285.48571428571427,1980.0,2865.0,4885.0,9992.0,18.0,14.0,0.0
8.39999999999999,77.85714285714286,194.85714285714286,285.0,1143.0,1090.0,2728.0,8.0,6.0,0.0
8.49999999999999,262.5,158.5,1383.0,317.0,1575.0,951.0,3.0,3.0,0.0
8.599999999999989,468.0,126.8,1383.0,317.0,2340.0,634.0,3.0,2.0,0.0
8.699999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.799999999999988,1042.4285714285713,174.61904761904762,5669.0,1431.0,21891.0,3667.0,11.0,9.0,0.0
8.899999999999988,877.2777777777778,188.72222222222223,6882.0,1431.0,15791.0,3397.0,10.0,7.0,0.0
8.999999999999988,189.4375,517.0625,2577.0,3182.0,3031.0,8273.0,5.0,10.0,0.0
9.099999999999987,58.416666666666664,393.25,373.0,3182.0,701.0,4719.0,5.0,6.0,0.0
9.199999999999987,27.333333333333332,854.074074074074,161.0,3182.0,738.0,23060.0,9.0,16.0,0.0
9.299999999999986,78.25,109.5,333.0,269.0,626.0,876.0,4.0,4.0,0.0
9.399999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.499999999999986,250.0,62.25,645.0,249.0,1000.0,249.0,3.0,1.0,0.0
9.599999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.699999999999985,610.8666666666667,192.93333333333334,4107.0,1063.0,9163.0,2894.0,7.0,8.0,0.0
9.799999999999985,22.333333333333332,190.0,67.0,301.0,67.0,570.0,1.0,2.0,0.0
9.899999999999984,302.75,180.75,2865.0,967.0,7266.0,4338.0,12.0,12.0,0.0
9.999999999999984,482.7391304347826,105.04347826086956,1836.0,903.0,22206.0,4832.0,30.0,14.0,0.0
10.099999999999984,631.8461538461538,132.2051282051282,1692.0,1431.0,24642.0,5156.0,29.0,8.0,0.0
10.199999999999983,1666.3962264150944,80.73584905660377,5861.0,871.0,88319.0,4279.0,43.0,9.0,0.0
10.299999999999983,18.875,138.0,85.0,301.0,151.0,1104.0,4.0,4.0,0.0
10.399999999999983,540.2708333333334,141.64583333333334,1908.0,1431.0,25933.0,6799.0,33.0,15.0,0.0
10.499999999999982,224.77777777777777,227.88888888888889,1063.0,967.0,2023.0,2051.0,4.0,5.0,0.0
10.599999999999982,35.666666666666664,105.66666666666667,85.0,317.0,107.0,317.0,2.0,1.0,0.0
10.699999999999982,25.8,154.0,85.0,453.0,129.0,770.0,3.0,2.0,0.0
10.799999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.89999999999998,21.571428571428573,157.57142857142858,85.0,469.0,151.0,1103.0,4.0,3.0,0.0
10.99999999999998,357.6,138.06666666666666,1836.0,935.0,5364.0,2071.0,10.0,5.0,0.0
11.09999999999998,2196.1052631578946,172.42105263157896,9422.0,2292.0,83452.0,6552.0,25.0,13.0,0.0
11.19999999999998,1679.5294117647059,125.82352941176471,7972.0,871.0,28552.0,2139.0,12.0,5.0,0.0
11.29999999999998,82.75,158.5,309.0,317.0,331.0,634.0,2.0,2.0,0.0
11.399999999999979,413.0,83.42105263157895,1764.0,317.0,7847.0,1585.0,14.0,5.0,0.0
11.499999999999979,954.9444444444445,135.80555555555554,4736.0,2124.0,34378.0,4889.0,25.0,10.0,0.0
11.599999999999978,724.2222222222222,84.85185185185185,2577.0,389.0,19554.0,2291.0,19.0,7.0,0.0
11.699999999999978,755.55,63.4,2481.0,317.0,15111.0,1268.0,16.0,4.0,0.0
11.799999999999978,526.2307692307693,73.15384615384616,1527.0,317.0,6841.0,951.0,9.0,3.0,0.0
11.899999999999977,316.3333333333333,288.3333333333333,1527.0,2769.0,3796.0,3460.0,5.0,4.0,0.0
11.999999999999977,386.5,71.25,1335.0,285.0,3092.0,570.0,6.0,2.0,0.0
12.099999999999977,3.6666666666666665,200.66666666666666,11.0,317.0,11.0,602.0,1.0,2.0,0.0
12.199999999999976,203.0,221.82608695652175,935.0,1383.0,4669.0,5102.0,13.0,10.0,0.0
12.299999999999976,35.75,118.875,153.0,317.0,286.0,951.0,5.0,3.0,0.0
12.399999999999975,71.18181818181819,287.27272727272725,285.0,1335.0,783.0,3160.0,5.0,6.0,0.0
12.499999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.599999999999975,31.2,120.4,67.0,317.0,156.0,602.0,3.0,2.0,0.0
12.699999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.799999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.899999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.999999999999975,43.0,295.7,341.0,1383.0,430.0,2957.0,3.0,7.0,0.0
13.099999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.199999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.299999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.399999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.499999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.599999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.699999999999974,6.5,342.8333333333333,67.0,2481.0,78.0,4114.0,2.0,10.0,0.0
13.799999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.899999999999974,60.75,293.0833333333333,225.0,2481.0,729.0,3517.0,7.0,5.0,0.0
13.999999999999973,1262.3333333333333,52.833333333333336,3822.0,317.0,7574.0,317.0,5.0,1.0,0.0
14.099999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.199999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.299999999999974,928.9090909090909,216.54545454545453,2865.0,1431.0,10218.0,2382.0,7.0,4.0,0.0
14.399999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.499999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.599999999999975,1434.84,92.56,4736.0,317.0,35871.0,2314.0,15.0,10.0,0.0
14.699999999999974,657.4615384615385,187.92307692307693,3542.0,717.0,8547.0,2443.0,6.0,7.0,0.0
14.799999999999974,692.6875,105.8125,4587.0,317.0,11083.0,1693.0,7.0,9.0,0.0
14.899999999999974,1190.8095238095239,78.95238095238095,3662.0,317.0,25007.0,1658.0,15.0,6.0,0.0
14.999999999999973,825.1944444444445,327.8333333333333,4107.0,3662.0,29707.0,11802.0,24.0,11.0,0.0
15.099999999999973,1380.15,126.65,4904.0,317.0,27603.0,2533.0,11.0,9.0,0.0
15.199999999999973,272.64285714285717,339.2857142857143,1980.0,1692.0,3817.0,4750.0,6.0,7.0,0.0
15.299999999999972,155.12,171.52,749.0,1191.0,3878.0,4288.0,14.0,10.0,0.0
15.399999999999972,238.44117647058823,272.20588235294116,2124.0,1836.0,8107.0,9255.0,18.0,14.0,0.0
15.499999999999972,419.0857142857143,161.77142857142857,3822.0,935.0,14668.0,5662.0,19.0,14.0,0.0
15.599999999999971,73.38461538461539,68.07692307692308,349.0,301.0,954.0,885.0,8.0,5.0,0.0
15.69999999999997,58.375,278.8333333333333,935.0,1287.0,1401.0,6692.0,6.0,18.0,0.0
15.79999999999997,203.34375,128.25,2124.0,1031.0,6507.0,4104.0,13.0,18.0,0.0
15.89999999999997,93.70833333333333,206.33333333333334,437.0,1191.0,2249.0,4952.0,8.0,16.0,0.0
15.99999999999997,50.214285714285715,174.85714285714286,325.0,1191.0,1406.0,4896.0,10.0,18.0,0.0
16.09999999999997,74.0,110.71428571428571,317.0,317.0,518.0,775.0,4.0,3.0,0.0
16.19999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.29999999999997,14.55,109.8,113.0,317.0,291.0,2196.0,5.0,12.0,0.0
16.39999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.499999999999968,64.62068965517241,144.9655172413793,1239.0,999.0,1874.0,4204.0,6.0,18.0,0.0
16.59999999999997,457.58730158730157,98.71428571428571,3062.0,1287.0,28828.0,6219.0,31.0,27.0,0.0
16.69999999999997,363.9583333333333,65.29166666666667,2577.0,285.0,8735.0,1567.0,12.0,11.0,0.0
16.799999999999972,45.75,89.78571428571429,317.0,533.0,1281.0,2514.0,10.0,18.0,0.0
16.899999999999974,43.391304347826086,136.34782608695653,389.0,775.0,998.0,3136.0,6.0,16.0,0.0
16.999999999999975,176.55172413793105,76.03448275862068,749.0,285.0,5120.0,2205.0,15.0,13.0,0.0
17.099999999999977,210.71428571428572,66.25714285714285,935.0,285.0,7375.0,2319.0,19.0,15.0,0.0
17.199999999999978,216.0,113.0,935.0,285.0,2808.0,1469.0,4.0,9.0,0.0
17.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.399999999999977,381.65714285714284,68.85714285714286,1836.0,285.0,13358.0,2410.0,19.0,14.0,0.0
17.49999999999998,204.2,107.44,1479.0,807.0,10210.0,5372.0,16.0,30.0,0.0
17.59999999999998,67.6923076923077,133.0,437.0,285.0,880.0,1729.0,4.0,9.0,0.0
17.69999999999998,302.46666666666664,66.4,1095.0,269.0,4537.0,996.0,9.0,6.0,0.0
17.799999999999983,204.6,67.1,1191.0,269.0,2046.0,671.0,7.0,3.0,0.0
17.899999999999984,52.2,92.75,421.0,269.0,1044.0,1855.0,8.0,11.0,0.0
17.999999999999986,53.666666666666664,195.33333333333334,161.0,301.0,161.0,586.0,1.0,2.0,0.0
18.099999999999987,414.6078431372549,85.58823529411765,4904.0,357.0,21145.0,4365.0,19.0,29.0,0.0
18.19999999999999,10.652173913043478,103.47826086956522,67.0,249.0,245.0,2380.0,5.0,18.0,0.0
18.29999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.399999999999988,44.333333333333336,99.41666666666667,161.0,285.0,532.0,1193.0,7.0,5.0,0.0
18.49999999999999,4.826086956521739,167.3913043478261,67.0,903.0,111.0,3850.0,3.0,20.0,0.0
18.59999999999999,44.666666666666664,100.33333333333333,67.0,301.0,134.0,301.0,2.0,1.0,0.0
18.699999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.89999999999999,28.214285714285715,94.28571428571429,217.0,317.0,395.0,1320.0,5.0,8.0,0.0
18.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.199999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.29999999999999,57.0,146.5,161.0,301.0,228.0,586.0,2.0,2.0,0.0
19.39999999999999,11.0,150.5,22.0,301.0,22.0,301.0,1.0,1.0,0.0
19.499999999999993,22.2,120.4,67.0,301.0,111.0,602.0,4.0,2.0,0.0
19.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.699999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.199999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.299999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.499999999999993,54.666666666666664,200.66666666666666,153.0,301.0,164.0,602.0,2.0,2.0,0.0
20.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.699999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.89999999999999,26.0,54.0,153.0,285.0,208.0,432.0,4.0,3.0,0.0
20.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.199999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.29999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.499999999999993,11.0,150.5,22.0,301.0,22.0,301.0,1.0,1.0,0.0
21.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.699999999999992,0.0,277.0,0.0,301.0,0.0,1662.0,0.0,6.0,0.0
21.799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.199999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.299999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.39999999999999,687.4444444444445,63.0,6117.0,317.0,6187.0,567.0,6.0,3.0,0.0
22.499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.59999999999999,2655.5384615384614,97.53846153846153,7167.0,317.0,34522.0,1268.0,9.0,4.0,0.0
22.699999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.79999999999999,242.33333333333334,158.5,1335.0,317.0,1454.0,951.0,3.0,3.0,0.0
22.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.99999999999999,11.0,105.66666666666667,22.0,317.0,66.0,634.0,3.0,2.0,0.0
23.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.29999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.399999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.59999999999999,7.333333333333333,7.333333333333333,22.0,22.0,22.0,22.0,1.0,1.0,0.0
23.699999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.199999999999992,144.375,125.5625,1980.0,469.0,2310.0,2009.0,7.0,8.0,0.0
24.299999999999994,287.15384615384613,144.23076923076923,3182.0,389.0,3733.0,1875.0,6.0,7.0,0.0
24.399999999999995,287.15384615384613,275.46153846153845,3182.0,2124.0,3733.0,3581.0,6.0,6.0,0.0
24.499999999999996,2532.3,16.954545454545453,7972.0,357.0,278553.0,1865.0,100.0,9.0,0.0
24.599999999999998,3440.5797101449275,56.971014492753625,7407.0,871.0,237400.0,3931.0,53.0,13.0,0.0
24.7,22.25,140.0,67.0,317.0,178.0,1120.0,4.0,4.0,0.0
24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,33.5,150.5,67.0,301.0,67.0,301.0,1.0,1.0,0.0
25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.3,19.5,137.5,67.0,317.0,78.0,550.0,2.0,2.0,0.0
25.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5,716.7,262.3,3182.0,1239.0,7167.0,2623.0,5.0,5.0,0.0
25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.8,17.8,176.6,67.0,317.0,89.0,883.0,2.0,3.0,0.0
25.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.2,27.77777777777778,176.11111111111111,161.0,317.0,250.0,1585.0,4.0,5.0,0.0
26.3,836.6153846153846,252.07692307692307,10595.0,1143.0,10876.0,3277.0,6.0,7.0,0.0
26.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.7,95.28571428571429,288.42857142857144,871.0,1431.0,1334.0,4038.0,6.0,8.0,0.0
26.8,0.0,317.0,0.0,317.0,0.0,634.0,0.0,2.0,0.0
26.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,814.4,81.0,3062.0,317.0,24432.0,2430.0,19.0,10.0,0.0
27.1,974.9230769230769,99.15384615384616,3302.0,317.0,12674.0,1289.0,7.0,5.0,0.0
27.200000000000003,147.4,106.8,693.0,285.0,737.0,534.0,3.0,2.0,0.0
27.300000000000004,1086.2,63.4,5861.0,317.0,10862.0,634.0,8.0,2.0,0.0
27.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.500000000000004,8.8,180.6,22.0,317.0,44.0,903.0,2.0,3.0,0.0
27.600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.400000000000002,19.5,313.0,67.0,935.0,78.0,1252.0,2.0,2.0,0.0
28.500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
