time,rnti,link,tbs_dl
19:19:21.820652,"0xe566,",[DL],22
19:19:22.194237,"0xe566,",[DL],285
19:19:22.242169,"0xe566,",[DL],317
19:19:22.246264,"0xe566,",[DL],2481
19:19:22.255327,"0xe566,",[DL],2481
19:19:22.275057,"0xe566,",[DL],249
19:19:22.292270,"0xe566,",[DL],22
19:19:22.295107,"0xe566,",[DL],161
19:19:22.342179,"0xe566,",[DL],22
19:19:22.392161,"0xe566,",[DL],22
19:19:22.416718,"0xe566,",[DL],1527
19:19:22.417723,"0xe566,",[DL],0
19:19:22.418659,"0xe566,",[DL],1431
19:19:22.421617,"0xe566,",[DL],533
19:19:22.431800,"0xe566,",[DL],285
19:19:22.444820,"0xe566,",[DL],22
19:19:22.448685,"0xe566,",[DL],67
19:19:22.462636,"0xe566,",[DL],77
19:19:22.463370,"0xe566,",[DL],269
19:19:22.491308,"0xe566,",[DL],233
19:19:22.492190,"0xe566,",[DL],77
19:19:22.493243,"0xe566,",[DL],645
19:19:22.496138,"0xe566,",[DL],437
19:19:22.497200,"0xe566,",[DL],22
19:19:22.502036,"0xe566,",[DL],645
19:19:22.511896,"0xe566,",[DL],269
19:19:22.519741,"0xe566,",[DL],125
19:19:22.521826,"0xe566,",[DL],0
19:19:22.522643,"0xe566,",[DL],0
19:19:22.532720,"0xe566,",[DL],67
19:19:22.543599,"0xe566,",[DL],77
19:19:22.544773,"0xe566,",[DL],22
19:19:22.572277,"0xe566,",[DL],935
19:19:22.573165,"0xe566,",[DL],1908
19:19:22.580053,"0xe566,",[DL],935
19:19:22.597146,"0xe566,",[DL],22
19:19:22.613223,"0xe566,",[DL],249
19:19:22.647207,"0xe566,",[DL],22
19:19:22.653127,"0xe566,",[DL],77
19:19:22.687692,"0xe566,",[DL],67
19:19:22.690615,"0xe566,",[DL],0
19:19:22.697230,"0xe566,",[DL],22
19:19:22.698683,"0xe566,",[DL],0
19:19:22.736102,"0xe566,",[DL],317
19:19:22.742207,"0xe566,",[DL],269
19:19:22.745165,"0xe566,",[DL],59
19:19:22.747239,"0xe566,",[DL],67
19:19:22.765060,"0xe566,",[DL],67
19:19:22.797285,"0xe566,",[DL],22
19:19:22.950701,"0xe566,",[DL],1620
19:19:22.951602,"0xe566,",[DL],325
19:19:22.958668,"0xe566,",[DL],1620
19:19:22.982638,"0xe566,",[DL],717
19:19:22.983611,"0xe566,",[DL],717
19:19:22.985665,"0xe566,",[DL],807
19:19:22.986645,"0xe566,",[DL],22
19:19:22.989783,"0xe566,",[DL],67
19:19:22.990693,"0xe566,",[DL],67
19:19:22.992672,"0xe566,",[DL],717
19:19:22.993667,"0xe566,",[DL],153
19:19:23.002650,"0xe566,",[DL],285
19:19:23.004881,"0xe566,",[DL],249
19:19:23.026228,"0xe566,",[DL],67
19:19:23.035061,"0xe566,",[DL],67
19:19:23.056083,"0xe566,",[DL],67
19:19:23.446186,"0xe566,",[DL],113
19:19:23.452354,"0xe566,",[DL],11
19:19:23.458774,"0xe566,",[DL],41
19:19:23.459594,"0xe566,",[DL],26
19:19:23.470703,"0xe566,",[DL],67
19:19:23.485905,"0xe566,",[DL],67
19:19:23.500313,"0xe566,",[DL],22
19:19:23.672689,"0xe566,",[DL],49
19:19:23.691102,"0xe566,",[DL],22
19:19:23.739814,"0xe566,",[DL],22
19:19:23.994209,"0xe566,",[DL],233
19:19:23.995010,"0xe566,",[DL],469
19:19:23.996175,"0xe566,",[DL],161
19:19:24.003560,"0xe566,",[DL],217
19:19:24.004359,"0xe566,",[DL],469
19:19:24.009260,"0xe566,",[DL],217
19:19:24.013203,"0xe566,",[DL],101
19:19:24.016519,"0xe566,",[DL],141
19:19:24.019589,"0xe566,",[DL],113
19:19:24.020649,"0xe566,",[DL],225
19:19:24.027535,"0xe566,",[DL],113
19:19:24.053551,"0xe566,",[DL],125
19:19:24.113433,"0xe566,",[DL],22
19:19:24.130130,"0xe566,",[DL],871
19:19:24.133638,"0xe566,",[DL],113
19:19:24.137508,"0xe566,",[DL],67
19:19:24.202239,"0xe566,",[DL],67
19:19:24.222196,"0xe566,",[DL],173
19:19:24.224132,"0xe566,",[DL],22
19:19:24.247436,"0xe566,",[DL],85
19:19:24.295036,"0xe566,",[DL],41
19:19:24.295645,"0xe566,",[DL],141
19:19:24.305267,"0xe566,",[DL],85
19:19:24.362348,"0xe566,",[DL],22
19:19:24.475614,"0xe566,",[DL],405
19:19:24.476647,"0xe566,",[DL],77
19:19:24.505606,"0xe566,",[DL],125
19:19:24.599097,"0xe566,",[DL],22
19:19:24.649240,"0xe566,",[DL],22
19:19:24.950715,"0xe566,",[DL],301
19:19:24.954256,"0xe566,",[DL],153
19:19:24.972226,"0xe566,",[DL],11
