time,rnti,link,tbs_ul
13:23:12.656146,"0x5e71,",[UL],5861
13:23:12.657274,"0x5e71,",[UL],6378
13:23:12.660150,"0x5e71,",[UL],6378
13:23:12.661372,"0x5e71,",[UL],6378
13:23:12.662265,"0x5e71,",[UL],6378
13:23:12.665145,"0x5e71,",[UL],6882
13:23:12.666235,"0x5e71,",[UL],6378
13:23:12.667341,"0x5e71,",[UL],5861
13:23:12.685204,"0x5e71,",[UL],0
13:23:12.696210,"0x5e71,",[UL],373
13:23:12.754608,"0x5e71,",[UL],373
13:23:12.760680,"0x5e71,",[UL],6117
13:23:12.761807,"0x5e71,",[UL],6117
13:23:12.762657,"0x5e71,",[UL],6378
13:23:12.763741,"0x5e71,",[UL],6117
13:23:12.764757,"0x5e71,",[UL],6117
13:23:12.766785,"0x5e71,",[UL],2577
13:23:12.767771,"0x5e71,",[UL],2961
13:23:12.768265,"0x5e71,",[UL],6378
13:23:12.768735,"0x5e71,",[UL],3302
13:23:12.769849,"0x5e71,",[UL],2961
13:23:12.770750,"0x5e71,",[UL],2481
13:23:12.771770,"0x5e71,",[UL],4107
13:23:12.772916,"0x5e71,",[UL],5861
13:23:12.774946,"0x5e71,",[UL],7407
13:23:12.775801,"0x5e71,",[UL],6378
13:23:12.776435,"0x5e71,",[UL],4587
13:23:12.776718,"0x5e71,",[UL],7167
13:23:12.777790,"0x5e71,",[UL],4107
13:23:12.778705,"0x5e71,",[UL],4395
13:23:12.779939,"0x5e71,",[UL],4251
13:23:12.780729,"0x5e71,",[UL],5861
13:23:12.782843,"0x5e71,",[UL],6882
13:23:12.784009,"0x5e71,",[UL],7407
13:23:12.784262,"0x5e71,",[UL],5861
13:23:12.784895,"0x5e71,",[UL],7407
13:23:12.786730,"0x5e71,",[UL],8324
13:23:12.787818,"0x5e71,",[UL],7167
13:23:12.788905,"0x5e71,",[UL],0
13:23:12.789833,"0x5e71,",[UL],0
13:23:12.790882,"0x5e71,",[UL],4251
13:23:12.795847,"0x5e71,",[UL],6882
13:23:12.796712,"0x5e71,",[UL],6882
13:23:12.797739,"0x5e71,",[UL],6882
13:23:12.799339,"0x5e71,",[UL],0
13:23:12.799906,"0x5e71,",[UL],0
13:23:12.800770,"0x5e71,",[UL],0
13:23:12.801817,"0x5e71,",[UL],0
13:23:12.802793,"0x5e71,",[UL],0
13:23:12.803883,"0x5e71,",[UL],0
13:23:12.804855,"0x5e71,",[UL],5861
13:23:12.805721,"0x5e71,",[UL],6117
13:23:12.806789,"0x5e71,",[UL],5861
13:23:12.807720,"0x5e71,",[UL],5861
13:23:12.808735,"0x5e71,",[UL],6378
13:23:12.809808,"0x5e71,",[UL],5861
13:23:12.810787,"0x5e71,",[UL],3822
13:23:12.811905,"0x5e71,",[UL],4251
13:23:12.812878,"0x5e71,",[UL],4251
13:23:12.813723,"0x5e71,",[UL],4251
13:23:12.814851,"0x5e71,",[UL],5669
13:23:12.815723,"0x5e71,",[UL],6117
13:23:12.816956,"0x5e71,",[UL],6117
13:23:12.819859,"0x5e71,",[UL],5477
13:23:12.820109,"0x5e71,",[UL],5477
13:23:12.821518,"0x5e71,",[UL],5669
13:23:12.821735,"0x5e71,",[UL],6117
13:23:12.822789,"0x5e71,",[UL],6117
13:23:12.824082,"0x5e71,",[UL],0
13:23:12.824785,"0x5e71,",[UL],0
13:23:12.826710,"0x5e71,",[UL],2196
13:23:12.828495,"0x5e71,",[UL],5669
13:23:12.944232,"0x5e71,",[UL],5477
13:23:12.945237,"0x5e71,",[UL],5669
13:23:12.947232,"0x5e71,",[UL],5477
13:23:12.949196,"0x5e71,",[UL],4904
13:23:12.950193,"0x5e71,",[UL],6117
13:23:12.952306,"0x5e71,",[UL],6117
13:23:12.952973,"0x5e71,",[UL],3822
13:23:12.954326,"0x5e71,",[UL],5072
13:23:12.955033,"0x5e71,",[UL],5669
13:23:12.955890,"0x5e71,",[UL],5861
13:23:12.956765,"0x5e71,",[UL],3822
13:23:12.957715,"0x5e71,",[UL],4904
13:23:12.960801,"0x5e71,",[UL],6117
13:23:12.961237,"0x5e71,",[UL],6117
13:23:12.962299,"0x5e71,",[UL],5669
13:23:12.962779,"0x5e71,",[UL],5669
13:23:12.963815,"0x5e71,",[UL],5861
13:23:12.964858,"0x5e71,",[UL],5861
13:23:12.968277,"0x5e71,",[UL],5861
13:23:12.969145,"0x5e71,",[UL],5861
13:23:12.970374,"0x5e71,",[UL],5861
13:23:12.970929,"0x5e71,",[UL],1572
13:23:12.974380,"0x5e71,",[UL],2196
13:23:12.975288,"0x5e71,",[UL],2481
13:23:12.976226,"0x5e71,",[UL],2292
13:23:12.979478,"0x5e71,",[UL],5861
13:23:12.980385,"0x5e71,",[UL],6117
13:23:12.981334,"0x5e71,",[UL],6882
13:23:12.984171,"0x5e71,",[UL],6882
13:23:12.985261,"0x5e71,",[UL],6378
13:23:12.986266,"0x5e71,",[UL],6594
13:23:12.989242,"0x5e71,",[UL],6882
13:23:12.990512,"0x5e71,",[UL],6882
13:23:12.991147,"0x5e71,",[UL],6882
13:23:12.994177,"0x5e71,",[UL],0
13:23:12.995909,"0x5e71,",[UL],5861
13:23:12.996622,"0x5e71,",[UL],5669
13:23:12.999130,"0x5e71,",[UL],6882
13:23:13.000175,"0x5e71,",[UL],1836
13:23:13.056155,"0x5e71,",[UL],373
13:23:13.073856,"0x5e71,",[UL],373
13:23:13.083148,"0x5e71,",[UL],5861
13:23:13.084229,"0x5e71,",[UL],5861
13:23:13.085999,"0x5e71,",[UL],5861
13:23:13.088168,"0x5e71,",[UL],5861
13:23:13.089228,"0x5e71,",[UL],6117
13:23:13.090239,"0x5e71,",[UL],6117
13:23:13.093277,"0x5e71,",[UL],4395
13:23:13.094199,"0x5e71,",[UL],4107
13:23:13.095236,"0x5e71,",[UL],4251
13:23:13.098423,"0x5e71,",[UL],5072
13:23:13.099216,"0x5e71,",[UL],6117
13:23:13.100267,"0x5e71,",[UL],2769
13:23:13.103357,"0x5e71,",[UL],3302
13:23:13.104437,"0x5e71,",[UL],2961
13:23:13.105201,"0x5e71,",[UL],3302
13:23:13.108312,"0x5e71,",[UL],5669
13:23:13.109434,"0x5e71,",[UL],6378
13:23:13.110290,"0x5e71,",[UL],4251
13:23:13.113344,"0x5e71,",[UL],4251
13:23:13.114280,"0x5e71,",[UL],2961
13:23:13.115182,"0x5e71,",[UL],3662
13:23:13.118264,"0x5e71,",[UL],5861
13:23:13.119325,"0x5e71,",[UL],6378
13:23:13.120217,"0x5e71,",[UL],6882
13:23:13.123195,"0x5e71,",[UL],6378
13:23:13.124372,"0x5e71,",[UL],6378
13:23:13.125196,"0x5e71,",[UL],6378
