time,rnti,link,tbs_dl
13:36:05.330277,"0x8f88,",[DL],22
13:36:05.336309,"0x8f88,",[DL],0
13:36:05.337265,"0x8f88,",[DL],0
13:36:05.360262,"0x8f88,",[DL],77
13:36:05.380244,"0x8f88,",[DL],0
13:36:05.384364,"0x8f88,",[DL],0
13:36:05.388317,"0x8f88,",[DL],153
13:36:05.390294,"0x8f88,",[DL],0
13:36:05.405252,"0x8f88,",[DL],67
13:36:05.407261,"0x8f88,",[DL],67
13:36:05.413285,"0x8f88,",[DL],0
13:36:05.424311,"0x8f88,",[DL],177
13:36:05.427330,"0x8f88,",[DL],77
13:36:05.430250,"0x8f88,",[DL],141
13:36:05.440180,"0x8f88,",[DL],77
13:36:05.447268,"0x8f88,",[DL],0
13:36:05.448244,"0x8f88,",[DL],0
13:36:05.449292,"0x8f88,",[DL],113
13:36:05.453257,"0x8f88,",[DL],67
13:36:05.455229,"0x8f88,",[DL],0
13:36:05.456315,"0x8f88,",[DL],0
13:36:05.467275,"0x8f88,",[DL],0
13:36:05.468221,"0x8f88,",[DL],113
13:36:05.480254,"0x8f88,",[DL],22
13:36:05.487317,"0x8f88,",[DL],177
13:36:05.488211,"0x8f88,",[DL],0
13:36:05.489264,"0x8f88,",[DL],0
13:36:05.496356,"0x8f88,",[DL],0
13:36:05.497304,"0x8f88,",[DL],0
13:36:05.503267,"0x8f88,",[DL],113
13:36:05.505335,"0x8f88,",[DL],0
13:36:05.506347,"0x8f88,",[DL],67
13:36:05.508292,"0x8f88,",[DL],67
13:36:05.526491,"0x8f88,",[DL],249
13:36:05.527361,"0x8f88,",[DL],113
13:36:05.528251,"0x8f88,",[DL],249
13:36:05.530244,"0x8f88,",[DL],22
13:36:05.532226,"0x8f88,",[DL],67
13:36:05.533333,"0x8f88,",[DL],67
13:36:05.545420,"0x8f88,",[DL],233
13:36:05.558208,"0x8f88,",[DL],77
13:36:05.564304,"0x8f88,",[DL],0
13:36:05.567252,"0x8f88,",[DL],125
13:36:05.578238,"0x8f88,",[DL],67
13:36:05.580250,"0x8f88,",[DL],0
13:36:05.583388,"0x8f88,",[DL],125
13:36:05.588342,"0x8f88,",[DL],0
13:36:05.617257,"0x8f88,",[DL],67
13:36:05.618259,"0x8f88,",[DL],573
13:36:05.630218,"0x8f88,",[DL],22
13:36:05.645299,"0x8f88,",[DL],67
13:36:05.680315,"0x8f88,",[DL],22
13:36:05.811767,"0x8f88,",[DL],161
13:36:05.821740,"0x8f88,",[DL],1431
13:36:05.823915,"0x8f88,",[DL],1431
13:36:05.827676,"0x8f88,",[DL],0
13:36:05.830264,"0x8f88,",[DL],0
13:36:05.852771,"0x8f88,",[DL],871
13:36:05.855765,"0x8f88,",[DL],1431
13:36:05.856711,"0x8f88,",[DL],903
13:36:05.861728,"0x8f88,",[DL],1431
13:36:05.862716,"0x8f88,",[DL],871
13:36:05.867754,"0x8f88,",[DL],97
13:36:05.890755,"0x8f88,",[DL],1431
13:36:05.891707,"0x8f88,",[DL],357
13:36:05.937735,"0x8f88,",[DL],871
13:36:05.946293,"0x8f88,",[DL],0
13:36:05.947266,"0x8f88,",[DL],0
13:36:05.950219,"0x8f88,",[DL],0
13:36:05.950676,"0x8f88,",[DL],1431
13:36:05.957255,"0x8f88,",[DL],871
13:36:05.960518,"0x8f88,",[DL],97
13:36:05.977264,"0x8f88,",[DL],0
13:36:05.978222,"0x8f88,",[DL],0
13:36:05.978845,"0x8f88,",[DL],693
13:36:05.980296,"0x8f88,",[DL],871
13:36:05.982499,"0x8f88,",[DL],871
13:36:05.984319,"0x8f88,",[DL],97
13:36:05.987263,"0x8f88,",[DL],67
13:36:06.001704,"0x8f88,",[DL],0
13:36:06.002677,"0x8f88,",[DL],1431
13:36:06.003797,"0x8f88,",[DL],2769
13:36:06.027673,"0x8f88,",[DL],693
13:36:06.028914,"0x8f88,",[DL],2124
13:36:06.031940,"0x8f88,",[DL],2577
13:36:06.032760,"0x8f88,",[DL],1287
13:36:06.033732,"0x8f88,",[DL],749
13:36:06.036723,"0x8f88,",[DL],0
13:36:06.038226,"0x8f88,",[DL],301
13:36:06.288336,"0x8f88,",[DL],533
13:36:06.289222,"0x8f88,",[DL],935
13:36:06.296367,"0x8f88,",[DL],533
13:36:06.298118,"0x8f88,",[DL],935
13:36:06.305243,"0x8f88,",[DL],935
13:36:06.311476,"0x8f88,",[DL],97
13:36:06.316332,"0x8f88,",[DL],1287
13:36:06.317293,"0x8f88,",[DL],437
13:36:06.319370,"0x8f88,",[DL],217
13:36:06.335270,"0x8f88,",[DL],22
13:36:06.339325,"0x8f88,",[DL],573
13:36:06.340380,"0x8f88,",[DL],233
13:36:06.346327,"0x8f88,",[DL],233
13:36:06.358291,"0x8f88,",[DL],67
13:36:06.365970,"0x8f88,",[DL],125
13:36:06.366311,"0x8f88,",[DL],0
13:36:06.367236,"0x8f88,",[DL],0
13:36:06.368221,"0x8f88,",[DL],0
13:36:06.369348,"0x8f88,",[DL],0
13:36:06.370243,"0x8f88,",[DL],125
13:36:06.371302,"0x8f88,",[DL],0
13:36:06.372412,"0x8f88,",[DL],0
13:36:06.379272,"0x8f88,",[DL],621
13:36:06.383499,"0x8f88,",[DL],0
13:36:06.385342,"0x8f88,",[DL],22
13:36:06.387600,"0x8f88,",[DL],269
13:36:06.390306,"0x8f88,",[DL],645
13:36:06.394409,"0x8f88,",[DL],249
13:36:06.406338,"0x8f88,",[DL],621
13:36:06.409314,"0x8f88,",[DL],113
13:36:06.410284,"0x8f88,",[DL],97
13:36:06.418235,"0x8f88,",[DL],67
13:36:06.432291,"0x8f88,",[DL],67
13:36:06.433361,"0x8f88,",[DL],67
13:36:06.435396,"0x8f88,",[DL],22
13:36:06.485324,"0x8f88,",[DL],22
13:36:06.497670,"0x8f88,",[DL],67
13:36:06.535307,"0x8f88,",[DL],22
13:36:06.547221,"0x8f88,",[DL],67
13:36:06.552794,"0x8f88,",[DL],77
13:36:06.581864,"0x8f88,",[DL],2865
13:36:06.582776,"0x8f88,",[DL],1572
13:36:06.587746,"0x8f88,",[DL],153
13:36:06.612622,"0x8f88,",[DL],1287
13:36:06.612729,"0x8f88,",[DL],1239
13:36:06.637716,"0x8f88,",[DL],22
13:36:06.642801,"0x8f88,",[DL],807
13:36:06.644742,"0x8f88,",[DL],193
13:36:06.656453,"0x8f88,",[DL],67
13:36:06.660338,"0x8f88,",[DL],67
13:36:06.676615,"0x8f88,",[DL],301
13:36:06.693849,"0x8f88,",[DL],67
13:36:06.713837,"0x8f88,",[DL],749
13:36:06.738828,"0x8f88,",[DL],1431
13:36:06.739945,"0x8f88,",[DL],1431
13:36:06.744790,"0x8f88,",[DL],67
13:36:06.746691,"0x8f88,",[DL],871
13:36:06.754550,"0x8f88,",[DL],871
13:36:06.758834,"0x8f88,",[DL],97
13:36:06.763789,"0x8f88,",[DL],1431
13:36:06.766793,"0x8f88,",[DL],1431
13:36:06.767291,"0x8f88,",[DL],67
13:36:06.769307,"0x8f88,",[DL],0
13:36:06.770367,"0x8f88,",[DL],0
13:36:06.771355,"0x8f88,",[DL],0
13:36:06.773283,"0x8f88,",[DL],0
13:36:06.775228,"0x8f88,",[DL],0
13:36:06.789369,"0x8f88,",[DL],0
13:36:06.790840,"0x8f88,",[DL],67
13:36:06.800309,"0x8f88,",[DL],67
13:36:06.806317,"0x8f88,",[DL],871
13:36:06.808265,"0x8f88,",[DL],67
13:36:06.809334,"0x8f88,",[DL],97
13:36:06.820908,"0x8f88,",[DL],301
13:36:06.826737,"0x8f88,",[DL],1572
13:36:06.828241,"0x8f88,",[DL],645
13:36:06.829325,"0x8f88,",[DL],0
13:36:06.833832,"0x8f88,",[DL],573
13:36:06.835275,"0x8f88,",[DL],317
13:36:06.838791,"0x8f88,",[DL],22
13:36:06.844280,"0x8f88,",[DL],0
13:36:06.845251,"0x8f88,",[DL],0
13:36:06.846343,"0x8f88,",[DL],0
13:36:06.847262,"0x8f88,",[DL],0
13:36:06.854971,"0x8f88,",[DL],0
13:36:06.857623,"0x8f88,",[DL],233
13:36:06.858264,"0x8f88,",[DL],871
13:36:06.860249,"0x8f88,",[DL],0
13:36:06.863788,"0x8f88,",[DL],67
13:36:06.864306,"0x8f88,",[DL],0
13:36:06.865250,"0x8f88,",[DL],22
13:36:06.866390,"0x8f88,",[DL],871
13:36:06.867475,"0x8f88,",[DL],97
13:36:06.868290,"0x8f88,",[DL],0
13:36:06.869274,"0x8f88,",[DL],97
13:36:06.872574,"0x8f88,",[DL],0
13:36:06.874271,"0x8f88,",[DL],67
13:36:06.875761,"0x8f88,",[DL],67
13:36:06.879362,"0x8f88,",[DL],0
13:36:06.880201,"0x8f88,",[DL],0
13:36:06.881369,"0x8f88,",[DL],0
13:36:06.886128,"0x8f88,",[DL],357
13:36:06.886441,"0x8f88,",[DL],125
13:36:06.888610,"0x8f88,",[DL],0
13:36:06.909294,"0x8f88,",[DL],67
13:36:06.918378,"0x8f88,",[DL],67
13:36:06.937268,"0x8f88,",[DL],22
13:36:06.938288,"0x8f88,",[DL],0
13:36:06.939231,"0x8f88,",[DL],0
13:36:06.940297,"0x8f88,",[DL],0
13:36:06.941341,"0x8f88,",[DL],0
13:36:06.942260,"0x8f88,",[DL],0
13:36:06.943339,"0x8f88,",[DL],0
13:36:06.944255,"0x8f88,",[DL],0
13:36:06.946330,"0x8f88,",[DL],0
13:36:06.985202,"0x8f88,",[DL],0
13:36:06.986302,"0x8f88,",[DL],0
13:36:06.988285,"0x8f88,",[DL],0
13:36:06.989365,"0x8f88,",[DL],0
13:36:06.991447,"0x8f88,",[DL],0
13:36:06.992221,"0x8f88,",[DL],0
13:36:06.993295,"0x8f88,",[DL],0
13:36:07.024307,"0x8f88,",[DL],0
13:36:07.026370,"0x8f88,",[DL],0
13:36:07.027285,"0x8f88,",[DL],0
13:36:07.029279,"0x8f88,",[DL],0
13:36:07.029567,"0x8f88,",[DL],0
13:36:07.031334,"0x8f88,",[DL],0
13:36:07.035270,"0x8f88,",[DL],22
13:36:07.074304,"0x8f88,",[DL],645
13:36:07.076539,"0x8f88,",[DL],285
13:36:07.085311,"0x8f88,",[DL],22
13:36:07.100271,"0x8f88,",[DL],645
13:36:07.103377,"0x8f88,",[DL],269
13:36:07.108272,"0x8f88,",[DL],533
13:36:07.112422,"0x8f88,",[DL],285
13:36:07.135318,"0x8f88,",[DL],22
13:36:07.165237,"0x8f88,",[DL],621
13:36:07.169388,"0x8f88,",[DL],249
13:36:07.187496,"0x8f88,",[DL],573
13:36:07.191502,"0x8f88,",[DL],269
13:36:07.210503,"0x8f88,",[DL],317
13:36:07.210746,"0x8f88,",[DL],573
13:36:07.214515,"0x8f88,",[DL],573
13:36:07.218977,"0x8f88,",[DL],573
13:36:07.219392,"0x8f88,",[DL],233
13:36:07.224450,"0x8f88,",[DL],645
13:36:07.238873,"0x8f88,",[DL],22
13:36:07.240310,"0x8f88,",[DL],125
13:36:07.247320,"0x8f88,",[DL],125
13:36:07.248329,"0x8f88,",[DL],67
13:36:07.270238,"0x8f88,",[DL],5477
13:36:07.280264,"0x8f88,",[DL],749
13:36:07.285226,"0x8f88,",[DL],22
13:36:07.286472,"0x8f88,",[DL],249
13:36:07.294296,"0x8f88,",[DL],2769
13:36:07.317303,"0x8f88,",[DL],0
13:36:07.325662,"0x8f88,",[DL],0
13:36:07.335219,"0x8f88,",[DL],2769
13:36:07.359250,"0x8f88,",[DL],2769
13:36:07.383236,"0x8f88,",[DL],2769
13:36:07.385316,"0x8f88,",[DL],22
13:36:07.407318,"0x8f88,",[DL],2769
13:36:07.430267,"0x8f88,",[DL],2769
13:36:07.435312,"0x8f88,",[DL],22
13:36:07.454267,"0x8f88,",[DL],2769
13:36:07.478287,"0x8f88,",[DL],2124
13:36:07.485271,"0x8f88,",[DL],22
13:36:07.496343,"0x8f88,",[DL],0
13:36:07.504188,"0x8f88,",[DL],0
13:36:07.535312,"0x8f88,",[DL],22
13:36:08.000000,"0x8f88,",[DL],0
13:36:09.000000,"0x8f88,",[DL],0
13:36:10.000000,"0x8f88,",[DL],0
13:36:10.425305,"0x8f88,",[DL],11
13:36:10.427299,"0x8f88,",[DL],109
13:36:10.430245,"0x8f88,",[DL],11
13:36:10.430686,"0x8f88,",[DL],67
13:36:10.431775,"0x8f88,",[DL],26
13:36:10.475332,"0x8f88,",[DL],22
13:36:10.688276,"0x8f88,",[DL],67
13:36:10.714247,"0x8f88,",[DL],11
13:36:10.928239,"0x8f88,",[DL],0
13:36:10.957276,"0x8f88,",[DL],11
13:36:11.007309,"0x8f88,",[DL],22
13:36:11.158348,"0x8f88,",[DL],11
13:36:11.159293,"0x8f88,",[DL],145
13:36:11.160350,"0x8f88,",[DL],71
13:36:11.161352,"0x8f88,",[DL],89
13:36:11.162344,"0x8f88,",[DL],32
13:36:11.163259,"0x8f88,",[DL],41
13:36:11.185316,"0x8f88,",[DL],77
13:36:11.207278,"0x8f88,",[DL],22
13:36:11.208336,"0x8f88,",[DL],67
13:36:11.209230,"0x8f88,",[DL],0
13:36:11.245249,"0x8f88,",[DL],249
13:36:11.257282,"0x8f88,",[DL],22
13:36:11.265367,"0x8f88,",[DL],113
13:36:11.282825,"0x8f88,",[DL],67
13:36:11.289909,"0x8f88,",[DL],67
13:36:11.309815,"0x8f88,",[DL],22
13:36:11.359798,"0x8f88,",[DL],59
13:36:11.362695,"0x8f88,",[DL],285
13:36:11.377347,"0x8f88,",[DL],22
13:36:11.470233,"0x8f88,",[DL],301
13:36:11.487276,"0x8f88,",[DL],22
13:36:11.490316,"0x8f88,",[DL],67
13:36:11.654196,"0x8f88,",[DL],22
13:36:11.657292,"0x8f88,",[DL],67
13:36:11.828426,"0x8f88,",[DL],11
13:36:11.830303,"0x8f88,",[DL],41
13:36:11.831309,"0x8f88,",[DL],22
13:36:11.832315,"0x8f88,",[DL],11
13:36:11.861325,"0x8f88,",[DL],67
13:36:11.862288,"0x8f88,",[DL],0
13:36:11.871352,"0x8f88,",[DL],67
13:36:11.877309,"0x8f88,",[DL],22
13:36:11.886555,"0x8f88,",[DL],113
13:36:11.908302,"0x8f88,",[DL],67
13:36:11.927239,"0x8f88,",[DL],22
13:36:12.019266,"0x8f88,",[DL],0
13:36:12.020312,"0x8f88,",[DL],177
13:36:12.039812,"0x8f88,",[DL],22
13:36:12.040512,"0x8f88,",[DL],269
13:36:12.056366,"0x8f88,",[DL],67
13:36:12.087284,"0x8f88,",[DL],22
13:36:12.625248,"0x8f88,",[DL],11
13:36:12.627242,"0x8f88,",[DL],141
13:36:12.628238,"0x8f88,",[DL],55
13:36:12.629217,"0x8f88,",[DL],18
13:36:12.639274,"0x8f88,",[DL],533
13:36:12.670298,"0x8f88,",[DL],125
13:36:12.682218,"0x8f88,",[DL],22
13:36:12.685276,"0x8f88,",[DL],67
13:36:12.686553,"0x8f88,",[DL],125
13:36:12.687326,"0x8f88,",[DL],125
13:36:12.711394,"0x8f88,",[DL],125
13:36:12.716421,"0x8f88,",[DL],67
13:36:12.720281,"0x8f88,",[DL],437
13:36:12.732271,"0x8f88,",[DL],22
13:36:12.733320,"0x8f88,",[DL],177
13:36:12.734465,"0x8f88,",[DL],233
13:36:12.746366,"0x8f88,",[DL],177
13:36:12.751400,"0x8f88,",[DL],67
13:36:12.761364,"0x8f88,",[DL],0
13:36:12.762321,"0x8f88,",[DL],177
13:36:12.763308,"0x8f88,",[DL],177
13:36:12.764412,"0x8f88,",[DL],177
13:36:12.766429,"0x8f88,",[DL],0
13:36:12.767409,"0x8f88,",[DL],233
13:36:12.769559,"0x8f88,",[DL],233
13:36:12.770723,"0x8f88,",[DL],125
13:36:12.782300,"0x8f88,",[DL],193
13:36:12.783389,"0x8f88,",[DL],177
13:36:12.785248,"0x8f88,",[DL],67
13:36:12.786448,"0x8f88,",[DL],177
13:36:12.792255,"0x8f88,",[DL],125
13:36:12.793381,"0x8f88,",[DL],177
13:36:12.794375,"0x8f88,",[DL],233
13:36:12.795303,"0x8f88,",[DL],67
13:36:12.796580,"0x8f88,",[DL],285
13:36:12.797303,"0x8f88,",[DL],67
13:36:12.798282,"0x8f88,",[DL],177
13:36:12.799309,"0x8f88,",[DL],217
13:36:12.800303,"0x8f88,",[DL],67
13:36:12.801538,"0x8f88,",[DL],233
13:36:12.802325,"0x8f88,",[DL],177
13:36:12.803473,"0x8f88,",[DL],233
13:36:12.804397,"0x8f88,",[DL],177
13:36:12.805360,"0x8f88,",[DL],177
13:36:12.806442,"0x8f88,",[DL],125
13:36:12.807315,"0x8f88,",[DL],125
13:36:12.808574,"0x8f88,",[DL],285
13:36:12.809328,"0x8f88,",[DL],67
13:36:12.810324,"0x8f88,",[DL],125
13:36:12.811386,"0x8f88,",[DL],67
13:36:12.812374,"0x8f88,",[DL],177
13:36:12.813262,"0x8f88,",[DL],125
13:36:12.814290,"0x8f88,",[DL],67
13:36:12.815311,"0x8f88,",[DL],125
13:36:12.816373,"0x8f88,",[DL],67
13:36:12.817352,"0x8f88,",[DL],177
13:36:12.825336,"0x8f88,",[DL],125
13:36:12.826321,"0x8f88,",[DL],193
13:36:12.827262,"0x8f88,",[DL],217
13:36:12.832369,"0x8f88,",[DL],22
13:36:12.847293,"0x8f88,",[DL],59
13:36:12.882252,"0x8f88,",[DL],269
13:36:12.898373,"0x8f88,",[DL],77
13:36:12.928438,"0x8f88,",[DL],285
13:36:12.929280,"0x8f88,",[DL],125
13:36:12.935333,"0x8f88,",[DL],67
13:36:12.938275,"0x8f88,",[DL],125
13:36:12.939281,"0x8f88,",[DL],125
13:36:12.940274,"0x8f88,",[DL],125
13:36:12.941409,"0x8f88,",[DL],0
13:36:12.942262,"0x8f88,",[DL],217
13:36:12.948358,"0x8f88,",[DL],67
13:36:12.951355,"0x8f88,",[DL],177
13:36:12.953261,"0x8f88,",[DL],285
13:36:12.954347,"0x8f88,",[DL],177
13:36:12.955322,"0x8f88,",[DL],67
13:36:12.956375,"0x8f88,",[DL],125
13:36:12.957315,"0x8f88,",[DL],67
13:36:12.958827,"0x8f88,",[DL],125
13:36:12.960315,"0x8f88,",[DL],177
13:36:12.961354,"0x8f88,",[DL],125
13:36:12.962300,"0x8f88,",[DL],125
13:36:12.963314,"0x8f88,",[DL],67
13:36:12.965264,"0x8f88,",[DL],217
13:36:12.966455,"0x8f88,",[DL],125
13:36:12.967303,"0x8f88,",[DL],67
13:36:12.968338,"0x8f88,",[DL],0
13:36:12.970433,"0x8f88,",[DL],0
13:36:12.971494,"0x8f88,",[DL],233
13:36:12.972306,"0x8f88,",[DL],177
13:36:12.973271,"0x8f88,",[DL],177
13:36:12.974369,"0x8f88,",[DL],177
13:36:12.975280,"0x8f88,",[DL],125
13:36:12.976484,"0x8f88,",[DL],285
13:36:12.977271,"0x8f88,",[DL],125
13:36:12.978296,"0x8f88,",[DL],177
13:36:12.979449,"0x8f88,",[DL],285
13:36:12.980223,"0x8f88,",[DL],125
13:36:12.981806,"0x8f88,",[DL],0
13:36:12.983374,"0x8f88,",[DL],0
13:36:12.984402,"0x8f88,",[DL],233
13:36:12.985289,"0x8f88,",[DL],125
13:36:12.986668,"0x8f88,",[DL],0
13:36:12.987292,"0x8f88,",[DL],125
13:36:12.988345,"0x8f88,",[DL],0
13:36:12.989309,"0x8f88,",[DL],125
13:36:12.990470,"0x8f88,",[DL],233
13:36:13.031319,"0x8f88,",[DL],249
13:36:13.067370,"0x8f88,",[DL],233
13:36:13.068384,"0x8f88,",[DL],233
13:36:13.069216,"0x8f88,",[DL],177
13:36:13.070315,"0x8f88,",[DL],125
13:36:13.071405,"0x8f88,",[DL],125
13:36:13.072294,"0x8f88,",[DL],125
13:36:13.074429,"0x8f88,",[DL],285
13:36:13.075331,"0x8f88,",[DL],67
13:36:13.076381,"0x8f88,",[DL],125
13:36:13.077311,"0x8f88,",[DL],177
13:36:13.078357,"0x8f88,",[DL],125
13:36:13.079319,"0x8f88,",[DL],125
13:36:13.080304,"0x8f88,",[DL],67
13:36:13.081437,"0x8f88,",[DL],125
