time,rnti,link,tbs_ul
17:58:07.147542,"0xbfab,",[UL],11
17:58:07.148636,"0xbfab,",[UL],11
17:58:07.149494,"0xbfab,",[UL],11
17:58:07.159881,"0xbfab,",[UL],11
17:58:07.201512,"0xbfab,",[UL],225
17:58:07.262352,"0xbfab,",[UL],233
17:58:08.000000,"0xbfab,",[UL],233
17:58:09.000000,"0xbfab,",[UL],233
17:58:10.000000,"0xbfab,",[UL],233
17:58:11.000000,"0xbfab,",[UL],233
17:58:12.000000,"0xbfab,",[UL],233
17:58:12.305324,"0xbfab,",[UL],233
17:58:12.312177,"0xbfab,",[UL],1287
17:58:12.321215,"0xbfab,",[UL],65
17:58:12.337128,"0xbfab,",[UL],65
17:58:12.341483,"0xbfab,",[UL],1764
17:58:12.342477,"0xbfab,",[UL],2292
17:58:12.343566,"0xbfab,",[UL],573
17:58:12.350492,"0xbfab,",[UL],0
17:58:12.351644,"0xbfab,",[UL],3662
17:58:12.355072,"0xbfab,",[UL],1620
17:58:12.356167,"0xbfab,",[UL],125
17:58:12.388853,"0xbfab,",[UL],269
17:58:12.394625,"0xbfab,",[UL],3422
17:58:12.396728,"0xbfab,",[UL],645
17:58:12.842535,"0xbfab,",[UL],373
17:58:12.850496,"0xbfab,",[UL],0
17:58:12.857471,"0xbfab,",[UL],4251
17:58:12.858533,"0xbfab,",[UL],1191
17:58:12.864392,"0xbfab,",[UL],1095
17:58:12.878515,"0xbfab,",[UL],469
17:58:12.882472,"0xbfab,",[UL],373
17:58:12.887979,"0xbfab,",[UL],3182
17:58:12.888950,"0xbfab,",[UL],3182
17:58:12.890017,"0xbfab,",[UL],1191
17:58:12.893142,"0xbfab,",[UL],0
17:58:12.898092,"0xbfab,",[UL],269
17:58:12.905116,"0xbfab,",[UL],2865
17:58:12.909488,"0xbfab,",[UL],839
17:58:12.920065,"0xbfab,",[UL],0
17:58:12.925150,"0xbfab,",[UL],317
17:58:12.935074,"0xbfab,",[UL],157
17:58:12.940178,"0xbfab,",[UL],0
17:58:12.949079,"0xbfab,",[UL],935
17:58:12.950101,"0xbfab,",[UL],77
17:58:12.956239,"0xbfab,",[UL],775
17:58:12.964071,"0xbfab,",[UL],157
17:58:12.965134,"0xbfab,",[UL],935
17:58:12.980202,"0xbfab,",[UL],2865
17:58:12.981329,"0xbfab,",[UL],1527
17:58:13.005225,"0xbfab,",[UL],301
17:58:13.014142,"0xbfab,",[UL],469
17:58:13.015230,"0xbfab,",[UL],73
17:58:13.042490,"0xbfab,",[UL],301
17:58:13.050469,"0xbfab,",[UL],1527
17:58:13.052193,"0xbfab,",[UL],3822
17:58:13.085136,"0xbfab,",[UL],233
17:58:13.105142,"0xbfab,",[UL],301
17:58:13.182451,"0xbfab,",[UL],301
17:58:13.205233,"0xbfab,",[UL],285
17:58:13.212272,"0xbfab,",[UL],645
17:58:13.213039,"0xbfab,",[UL],69
17:58:13.245168,"0xbfab,",[UL],301
17:58:13.253207,"0xbfab,",[UL],225
17:58:13.285171,"0xbfab,",[UL],317
17:58:13.305060,"0xbfab,",[UL],373
17:58:13.327965,"0xbfab,",[UL],317
17:58:13.335649,"0xbfab,",[UL],2292
17:58:13.336698,"0xbfab,",[UL],1692
17:58:13.365123,"0xbfab,",[UL],373
17:58:13.372193,"0xbfab,",[UL],1980
17:58:13.393198,"0xbfab,",[UL],469
17:58:13.407727,"0xbfab,",[UL],317
17:58:13.415754,"0xbfab,",[UL],77
17:58:13.485229,"0xbfab,",[UL],317
17:58:13.525288,"0xbfab,",[UL],373
17:58:13.545234,"0xbfab,",[UL],317
17:58:13.565185,"0xbfab,",[UL],317
17:58:13.573290,"0xbfab,",[UL],73
17:58:13.592122,"0xbfab,",[UL],157
17:58:13.608138,"0xbfab,",[UL],0
17:58:13.617712,"0xbfab,",[UL],317
17:58:13.642537,"0xbfab,",[UL],317
17:58:13.662498,"0xbfab,",[UL],301
17:58:13.685279,"0xbfab,",[UL],317
17:58:13.705164,"0xbfab,",[UL],317
17:58:13.712228,"0xbfab,",[UL],3542
17:58:13.725190,"0xbfab,",[UL],301
17:58:13.785060,"0xbfab,",[UL],317
17:58:13.825149,"0xbfab,",[UL],269
17:58:14.306095,"0xbfab,",[UL],373
17:58:14.313077,"0xbfab,",[UL],157
17:58:14.327077,"0xbfab,",[UL],77
17:58:14.334034,"0xbfab,",[UL],65
17:58:14.348037,"0xbfab,",[UL],65
17:58:14.355033,"0xbfab,",[UL],65
17:58:14.363067,"0xbfab,",[UL],0
17:58:14.370097,"0xbfab,",[UL],149
17:58:14.385467,"0xbfab,",[UL],373
17:58:14.405171,"0xbfab,",[UL],373
17:58:14.695805,"0xbfab,",[UL],0
17:58:14.767710,"0xbfab,",[UL],249
17:58:14.845266,"0xbfab,",[UL],285
17:58:14.865038,"0xbfab,",[UL],317
17:58:14.885117,"0xbfab,",[UL],317
17:58:14.962506,"0xbfab,",[UL],317
17:58:15.082553,"0xbfab,",[UL],317
17:58:15.112190,"0xbfab,",[UL],1431
17:58:15.125285,"0xbfab,",[UL],301
17:58:15.132092,"0xbfab,",[UL],233
17:58:15.745074,"0xbfab,",[UL],317
17:58:15.773134,"0xbfab,",[UL],65
17:58:15.805177,"0xbfab,",[UL],373
17:58:15.825195,"0xbfab,",[UL],317
17:58:15.845199,"0xbfab,",[UL],317
17:58:15.865178,"0xbfab,",[UL],317
17:58:15.885083,"0xbfab,",[UL],317
17:58:15.906180,"0xbfab,",[UL],373
17:58:15.913062,"0xbfab,",[UL],0
17:58:15.922456,"0xbfab,",[UL],317
17:58:16.042506,"0xbfab,",[UL],301
