time,rnti,tbs_dl,tbs_ul,series_id
17:50:39.000000,"0x3ae4,",0.0,22.0,197.0
17:50:40.000000,"0x3ae4,",11.0,22.0,197.0
17:50:40.000000,"0x3ae4,",0.0,22.0,197.0
17:50:41.000000,"0x3ae4,",11.0,22.0,197.0
17:50:41.000000,"0x3ae4,",0.0,22.0,197.0
17:50:42.000000,"0x3ae4,",11.0,22.0,197.0
17:50:42.000000,"0x3ae4,",0.0,22.0,197.0
17:50:43.000000,"0x3ae4,",11.0,22.0,197.0
17:50:43.000000,"0x3ae4,",0.0,22.0,197.0
17:50:44.000000,"0x3ae4,",11.0,22.0,197.0
17:50:44.000000,"0x3ae4,",0.0,22.0,197.0
17:50:45.000000,"0x3ae4,",11.0,22.0,197.0
17:50:45.000000,"0x3ae4,",0.0,22.0,197.0
17:50:46.000000,"0x3ae4,",11.0,22.0,197.0
17:50:46.000000,"0x3ae4,",0.0,22.0,197.0
17:50:47.000000,"0x3ae4,",11.0,22.0,197.0
17:50:47.000000,"0x3ae4,",0.0,22.0,197.0
17:50:48.000000,"0x3ae4,",11.0,22.0,197.0
17:50:48.000000,"0x3ae4,",0.0,22.0,197.0
17:50:49.000000,"0x3ae4,",11.0,22.0,197.0
17:50:49.000000,"0x3ae4,",0.0,22.0,197.0
17:50:50.000000,"0x3ae4,",11.0,22.0,197.0
17:50:50.000000,"0x3ae4,",0.0,22.0,197.0
17:50:51.000000,"0x3ae4,",11.0,22.0,197.0
17:50:51.000000,"0x3ae4,",0.0,22.0,197.0
17:50:52.000000,"0x3ae4,",11.0,22.0,197.0
17:50:52.000000,"0x3ae4,",0.0,22.0,197.0
17:50:53.000000,"0x3ae4,",11.0,22.0,197.0
17:50:53.000000,"0x3ae4,",0.0,22.0,197.0
17:50:55.000000,"0x3ae4,",11.0,22.0,198.0
17:50:55.000000,"0x3ae4,",0.0,22.0,198.0
17:50:56.000000,"0x3ae4,",11.0,22.0,198.0
17:50:56.000000,"0x3ae4,",0.0,22.0,198.0
17:50:57.000000,"0x3ae4,",11.0,22.0,198.0
17:50:57.000000,"0x3ae4,",0.0,22.0,198.0
17:50:58.000000,"0x3ae4,",11.0,22.0,198.0
17:50:58.000000,"0x3ae4,",0.0,22.0,198.0
17:50:59.000000,"0x3ae4,",11.0,22.0,198.0
17:50:59.000000,"0x3ae4,",0.0,22.0,198.0
17:51:00.000000,"0x3ae4,",11.0,22.0,198.0
17:51:00.000000,"0x3ae4,",0.0,22.0,198.0
17:51:01.000000,"0x3ae4,",11.0,22.0,198.0
17:51:01.000000,"0x3ae4,",0.0,22.0,198.0
17:51:02.000000,"0x3ae4,",11.0,22.0,198.0
17:51:02.000000,"0x3ae4,",0.0,22.0,198.0
17:51:03.000000,"0x3ae4,",11.0,22.0,198.0
17:51:03.000000,"0x3ae4,",0.0,22.0,198.0
17:51:04.000000,"0x3ae4,",11.0,22.0,198.0
17:51:04.000000,"0x3ae4,",0.0,22.0,198.0
17:51:05.000000,"0x3ae4,",11.0,22.0,198.0
17:51:05.000000,"0x3ae4,",0.0,22.0,198.0
17:51:06.000000,"0x3ae4,",11.0,22.0,198.0
17:51:06.000000,"0x3ae4,",0.0,22.0,198.0
17:51:07.000000,"0x3ae4,",11.0,22.0,198.0
17:51:07.000000,"0x3ae4,",0.0,22.0,198.0
17:51:08.000000,"0x3ae4,",11.0,22.0,198.0
17:51:08.000000,"0x3ae4,",0.0,22.0,198.0
17:51:09.000000,"0x3ae4,",11.0,22.0,198.0
17:51:09.000000,"0x3ae4,",0.0,22.0,198.0
17:51:10.000000,"0x3ae4,",11.0,22.0,198.0
17:51:10.000000,"0x3ae4,",0.0,22.0,198.0
17:51:11.000000,"0x3ae4,",11.0,22.0,198.0
17:51:11.000000,"0x3ae4,",0.0,22.0,198.0
17:51:12.000000,"0x3ae4,",11.0,22.0,198.0
17:51:12.000000,"0x3ae4,",0.0,22.0,198.0
17:51:13.000000,"0x3ae4,",11.0,22.0,198.0
17:51:13.000000,"0x3ae4,",0.0,22.0,198.0
17:51:14.000000,"0x3ae4,",11.0,22.0,198.0
17:51:14.000000,"0x3ae4,",0.0,22.0,198.0
